BIOCLIM_11,x,y
-280.0,89.5625,70.4375
-144.0,52.0625,61.0625
66.0,-74.1875,-44.8125
-74.0,-57.3125,48.9375
-147.0,125.1875,45.0625
-125.0,125.1875,41.6875
-207.0,102.3125,50.4375
-189.0,-64.3125,52.1875
-132.0,18.4375,66.1875
-188.0,91.8125,57.8125
-254.0,84.1875,67.1875
7.0,8.5625,44.4375
-9999.0,-111.4375,68.4375
-286.0,90.8125,73.4375
-42.0,-87.9375,41.3125
-130.0,50.1875,59.4375
-249.0,74.1875,71.5625
-14.0,17.6875,51.3125
-14.0,13.5625,50.3125
153.0,96.6875,22.5625
-56.0,-115.4375,46.1875
-67.0,-112.6875,48.9375
-139.0,79.4375,43.0625
259.0,116.6875,2.5625
-73.0,28.8125,61.0625
80.0,146.4375,-36.4375
-236.0,-147.0625,65.0625
260.0,115.6875,0.0625
-50.0,39.6875,48.6875
-246.0,-96.0625,57.1875
121.0,133.1875,-30.6875
-230.0,79.4375,63.5625
-40.0,-111.0625,47.5625
-202.0,-133.9375,62.8125
-198.0,101.9375,56.9375
-43.0,-105.8125,42.6875
110.0,-88.1875,30.5625
133.0,116.1875,24.3125
-223.0,-70.4375,54.6875
70.0,103.9375,30.8125
-9999.0,35.1875,69.1875
91.0,26.3125,-32.4375
-127.0,44.8125,61.8125
268.0,100.6875,4.3125
-93.0,9.1875,62.1875
-15.0,10.1875,59.1875
-9999.0,-63.5625,59.4375
34.0,-116.3125,37.0625
-457.0,141.4375,66.1875
264.0,105.4375,11.4375
-9999.0,137.0625,45.3125
-247.0,-119.1875,61.9375
63.0,-7.1875,41.0625
-5.0,140.4375,40.6875
-256.0,175.0625,66.0625
-134.0,-72.0625,47.8125
-300.0,100.9375,61.5625
-9999.0,142.9375,-11.8125
141.0,103.6875,24.1875
-9999.0,5.6875,62.1875
-155.0,-152.3125,62.4375
-256.0,86.3125,67.0625
-123.0,44.3125,59.9375
-114.0,17.5625,64.3125
-153.0,51.5625,62.9375
-198.0,-67.5625,51.6875
166.0,105.6875,21.5625
