ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced,x,y
-9999.0,-179.166666667,65.9749999996667
133.0,-179.166666667,66.3916666663333
179.0,-178.750000000333,65.9749999996667
137.0,-178.750000000333,66.3916666663333
189.0,-178.333333333667,65.558333333
179.0,-178.333333333667,65.9749999996667
159.0,-178.333333333667,66.3916666663333
184.0,-177.916666667,65.558333333
143.0,-177.916666667,65.9749999996667
102.0,-177.916666667,66.3916666663333
164.0,-177.500000000333,65.558333333
96.0,-177.500000000333,65.9749999996667
104.0,-177.500000000333,66.3916666663333
-9999.0,-177.083333333667,65.558333333
121.0,-177.083333333667,65.9749999996667
117.0,-177.083333333667,66.3916666663333
122.0,-176.666666667,65.558333333
118.0,-176.666666667,65.9749999996667
107.0,-176.666666667,66.3916666663333
99.0,-176.250000000333,65.558333333
178.0,-176.250000000333,65.9749999996667
116.0,-176.250000000333,66.3916666663333
86.0,-176.250000000333,66.808333333
-9999.0,-175.833333333667,65.1416666663333
101.0,-175.833333333667,65.558333333
-9999.0,-175.416666667,64.7249999996667
100.0,-175.416666667,65.1416666663333
140.0,-175.416666667,65.558333333
140.0,-175.416666667,67.2249999996667
-9999.0,-175.000000000333,64.7249999996667
107.0,-175.000000000333,65.1416666663333
123.0,-175.000000000333,65.558333333
75.0,-174.583333333667,64.7249999996667
101.0,-174.583333333667,65.1416666663333
110.0,-174.583333333667,65.558333333
120.0,-174.166666667,64.7249999996667
105.0,-174.166666667,65.1416666663333
136.0,-174.166666667,65.558333333
221.0,-174.166666667,66.3916666663333
-9999.0,-173.750000000333,64.308333333
97.0,-173.750000000333,64.7249999996667
148.0,-173.750000000333,65.1416666663333
173.0,-173.750000000333,65.558333333
-9999.0,-173.750000000333,66.3916666663333
140.0,-173.750000000333,66.808333333
105.0,-173.333333333667,64.308333333
86.0,-173.333333333667,64.7249999996667
120.0,-173.333333333667,65.1416666663333
82.0,-173.333333333667,65.558333333
106.0,-173.333333333667,66.3916666663333
153.0,-173.333333333667,66.808333333
-9999.0,-173.333333333667,67.6416666663333
142.0,-172.916666667,64.7249999996667
139.0,-172.916666667,65.1416666663333
127.0,-172.916666667,65.9749999996667
139.0,-172.916666667,66.3916666663333
-9999.0,-172.916666667,67.2249999996667
103.0,-172.500000000333,65.1416666663333
107.0,-172.500000000333,66.3916666663333
-9999.0,-172.083333333667,63.4749999996667
-9999.0,-172.083333333667,63.8916666663333
-9999.0,-172.083333333667,64.308333333
-9999.0,-172.083333333667,64.7249999996667
124.0,-172.083333333667,65.558333333
126.0,-172.083333333667,65.9749999996667
121.0,-172.083333333667,66.808333333
-9999.0,-172.083333333667,67.2249999996667
-9999.0,-171.666666667,63.058333333
110.0,-171.666666667,63.4749999996667
-9999.0,-171.666666667,63.8916666663333
157.0,-171.666666667,65.558333333
107.0,-171.666666667,65.9749999996667
93.0,-171.666666667,66.3916666663333
116.0,-171.666666667,66.808333333
-9999.0,-171.666666667,67.2249999996667
-9999.0,-171.250000000333,63.058333333
159.0,-171.250000000333,63.4749999996667
-9999.0,-171.250000000333,63.8916666663333
90.0,-171.250000000333,65.558333333
136.0,-171.250000000333,66.3916666663333
-9999.0,-171.250000000333,66.808333333
170.0,-170.833333333667,63.4749999996667
-9999.0,-170.833333333667,63.8916666663333
95.0,-170.833333333667,66.3916666663333
-9999.0,-170.416666667,63.058333333
146.0,-170.416666667,63.4749999996667
-9999.0,-170.416666667,63.8916666663333
-9999.0,-170.416666667,65.558333333
-9999.0,-170.416666667,66.3916666663333
-9999.0,-170.000000000333,63.058333333
201.0,-170.000000000333,63.4749999996667
-9999.0,-170.000000000333,63.8916666663333
-9999.0,-170.000000000333,65.9749999996667
-9999.0,-169.583333333667,62.6416666663333
210.0,-169.583333333667,63.058333333
-9999.0,-169.583333333667,63.4749999996667
-9999.0,-169.583333333667,65.9749999996667
-9999.0,-169.166666667,63.058333333
-9999.0,-169.166666667,63.4749999996667
-9999.0,-169.166666667,65.558333333
-9999.0,-169.166666667,65.9749999996667
-9999.0,-168.750000000333,63.058333333
-9999.0,-168.750000000333,65.558333333
-9999.0,-168.750000000333,65.9749999996667
104.0,-167.916666667,65.558333333
-9999.0,-167.916666667,65.9749999996667
-9999.0,-167.500000000333,60.1416666663333
-9999.0,-167.500000000333,60.558333333
-9999.0,-167.500000000333,65.1416666663333
100.0,-167.500000000333,65.558333333
-9999.0,-167.500000000333,65.9749999996667
-9999.0,-167.500000000333,66.3916666663333
-9999.0,-167.083333333667,60.558333333
-9999.0,-167.083333333667,65.1416666663333
116.0,-167.083333333667,65.558333333
-9999.0,-167.083333333667,66.3916666663333
-9999.0,-166.666666667,59.7249999996667
127.0,-166.666666667,60.1416666663333
-9999.0,-166.666666667,60.558333333
-9999.0,-166.666666667,61.808333333
-9999.0,-166.666666667,65.1416666663333
92.0,-166.666666667,65.558333333
254.0,-166.666666667,65.9749999996667
-9999.0,-166.666666667,66.3916666663333
-9999.0,-166.666666667,68.058333333
-9999.0,-166.666666667,68.4749999996667
-9999.0,-166.666666667,68.8916666663333
-9999.0,-166.250000000333,59.7249999996667
143.0,-166.250000000333,60.1416666663333
-9999.0,-166.250000000333,60.558333333
-9999.0,-166.250000000333,61.3916666663333
-9999.0,-166.250000000333,61.808333333
-9999.0,-166.250000000333,62.2249999996667
-9999.0,-166.250000000333,64.308333333
126.0,-166.250000000333,64.7249999996667
132.0,-166.250000000333,65.1416666663333
114.0,-166.250000000333,65.558333333
160.0,-166.250000000333,65.9749999996667
-9999.0,-166.250000000333,66.3916666663333
-9999.0,-166.250000000333,66.808333333
-9999.0,-166.250000000333,68.058333333
126.0,-166.250000000333,68.4749999996667
-9999.0,-166.250000000333,68.8916666663333
-9999.0,-166.250000000333,69.308333333
-9999.0,-165.833333333667,59.7249999996667
130.0,-165.833333333667,60.1416666663333
-9999.0,-165.833333333667,60.558333333
-9999.0,-165.833333333667,60.9749999996667
223.0,-165.833333333667,61.3916666663333
97.0,-165.833333333667,61.808333333
-9999.0,-165.833333333667,62.2249999996667
-9999.0,-165.833333333667,64.308333333
169.0,-165.833333333667,64.7249999996667
131.0,-165.833333333667,65.1416666663333
138.0,-165.833333333667,65.558333333
255.0,-165.833333333667,65.9749999996667
-9999.0,-165.833333333667,66.3916666663333
-9999.0,-165.833333333667,66.808333333
-9999.0,-165.833333333667,68.058333333
99.0,-165.833333333667,68.4749999996667
-9999.0,-165.833333333667,68.8916666663333
-9999.0,-165.833333333667,69.308333333
-9999.0,-165.416666667,59.7249999996667
-9999.0,-165.416666667,60.1416666663333
111.0,-165.416666667,60.558333333
-9999.0,-165.416666667,60.9749999996667
276.0,-165.416666667,61.3916666663333
101.0,-165.416666667,61.808333333
281.0,-165.416666667,62.2249999996667
-9999.0,-165.416666667,62.6416666663333
-9999.0,-165.416666667,64.308333333
91.0,-165.416666667,64.7249999996667
190.0,-165.416666667,65.1416666663333
134.0,-165.416666667,65.558333333
208.0,-165.416666667,65.9749999996667
286.0,-165.416666667,66.3916666663333
-9999.0,-165.416666667,66.808333333
139.0,-165.416666667,68.058333333
126.0,-165.416666667,68.4749999996667
-9999.0,-165.416666667,68.8916666663333
-9999.0,-165.416666667,69.308333333
-9999.0,-165.000000000333,60.1416666663333
131.0,-165.000000000333,60.558333333
236.0,-165.000000000333,60.9749999996667
233.0,-165.000000000333,61.3916666663333
279.0,-165.000000000333,61.808333333
246.0,-165.000000000333,62.2249999996667
326.0,-165.000000000333,62.6416666663333
-9999.0,-165.000000000333,63.058333333
-9999.0,-165.000000000333,64.308333333
114.0,-165.000000000333,64.7249999996667
243.0,-165.000000000333,65.1416666663333
135.0,-165.000000000333,65.558333333
226.0,-165.000000000333,65.9749999996667
265.0,-165.000000000333,66.3916666663333
-9999.0,-165.000000000333,66.808333333
-9999.0,-165.000000000333,67.6416666663333
137.0,-165.000000000333,68.058333333
160.0,-165.000000000333,68.4749999996667
